VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
4112,2622,Yamuna Sheikh,36,T,0
4113,2623,Latha Poojary,5,T,0
4114,2623,Zeenath Achar,29,F,0
4115,2624,Anitha Setty,48,F,0
4116,2625,Shwetha Setty,73,T,0
4117,2626,Venkatesh Naik,22,M,0
4118,2626,Vinay Nair,43,M,0
4119,2627,Lokesh Naik,36,M,0
4120,2628,Yogesh Kumar,44,M,0
4121,2629,Thimmaiah Naik,74,M,0
4122,2629,Arjun Poojary,57,M,0
4123,2630,Usha Khan,67,T,0
4124,2631,Kavya Hegde,71,T,0
4125,2632,Sowmya Hegde,30,F,0
4126,2632,Yamuna Naik,34,F,0
4127,2633,Meena Achar,36,T,0
4128,2634,Radha Nair,33,T,0
4129,2634,Zeenath Patil,71,T,0
4130,2635,Anitha Shetty,42,F,0
4131,2636,Yamuna Shetty,63,T,0
4132,2637,Ullas Fernandes,32,M,0
4133,2638,Kavya Setty,70,T,0
4134,2639,Jagadish Kumar,62,M,0
4135,2640,Usha Patil,21,T,0
4136,2641,Deepa Kumar,19,F,0
4137,2641,Ravi Fernandes,41,M,0
4138,2642,Prakash Sheikh,27,M,0
4139,2642,Raghu Rao,61,M,0
4140,2643,Usha Shetty,46,F,0
4141,2643,Prakash Shetty,65,M,0
4142,2644,Ravi Shetty,40,M,0
4143,2644,Mahesh Nair,45,M,0
4144,2645,Roopa Shetty,69,T,0
4145,2645,Pooja Rao,49,F,0
4146,2646,Sowmya Poojary,69,T,0
4147,2646,Vani Nair,51,T,0
4148,2647,Radha Nair,66,F,0
4149,2647,Yamuna Patil,49,F,0
4150,2648,Sunitha Sheikh,73,T,0
4151,2649,Om Fernandes,60,M,0
4152,2650,Roopa Fernandes,37,F,0
4153,2651,Triveni Naik,57,F,0
4154,2652,Prakash Nair,65,M,0
4155,2653,Nataraj Naik,38,M,0
4156,2653,Sowmya Kumar,35,T,0
4157,2654,Radha Patil,45,F,0
4158,2654,Vani Nair,72,T,0
4159,2655,Roopa Gowda,13,F,0
4160,2655,Triveni Gowda,41,F,0
4161,2656,Suresh Achar,56,M,0
4162,2657,Radha Sheikh,66,F,0
4163,2657,Radha Khan,42,T,0
4164,2658,Raghu Patil,14,M,0
4165,2658,Vinay Kumar,55,M,0
4166,2659,Anitha Hegde,25,F,0
4167,2659,Anitha Reddy,45,T,0
4168,2660,Yogesh Shetty,15,M,0
4169,2660,Fatima Fernandes,71,F,0
4170,2661,Arjun Shetty,39,M,0
4171,2662,Pooja Hegde,17,F,0
4172,2662,Pooja Achar,61,F,0
4173,2663,Radha Sheikh,10,T,0
4174,2664,Sowmya Fernandes,39,F,0
4175,2664,Imran Patil,74,M,0
4176,2665,Om Poojary,51,M,0
4177,2666,Triveni Reddy,14,F,0
4178,2667,Radha Hegde,35,T,0
4179,2668,Jagadish Rao,41,M,0
4180,2668,Fatima Reddy,74,T,0
4181,2669,Iqbal Khan,49,M,0
4182,2669,Basavaraj Patil,20,M,0
4183,2670,Ravi Fernandes,45,M,0
4184,2670,Shwetha Setty,61,T,0
4185,2671,Ayesha Achar,41,T,0
4186,2672,Kavya Reddy,73,T,0
4187,2673,Jagadish Hegde,20,M,0
4188,2674,Sowmya Sheikh,59,F,0
4189,2674,Iqbal Khan,27,M,0
4190,2675,Jagadish Poojary,29,M,0
4191,2675,Usha Setty,5,F,0
4192,2676,Imran Reddy,18,M,0
4193,2676,Ullas Hegde,57,M,0
4194,2677,Zameer Achar,58,M,0
4195,2678,Radha Setty,48,F,0
4196,2679,Deepa Kumar,35,T,0
4197,2680,Anitha Poojary,21,F,0
4198,2681,Basavaraj Fernandes,49,M,0
4199,2682,Sowmya Poojary,66,F,0
4200,2683,Nandini Sheikh,55,T,0
4201,2683,Sowmya Setty,25,T,0
4202,2684,Anthony Khan,20,M,0
4203,2685,Imran Hegde,19,M,0
4204,2686,Thimmaiah Nair,32,M,0
4205,2686,Yogesh Kumar,54,M,0
4206,2687,Vani Achar,12,T,0
4207,2687,Radha Kumar,49,F,0
4208,2688,Shankar Shetty,46,M,0
4209,2688,Fatima Fernandes,58,F,0
4210,2689,Meena Gowda,60,F,0
4211,2690,Roopa Patil,68,T,0
4212,2690,Anthony Nair,58,M,0
4213,2691,Vani Khan,35,F,0
4214,2692,Nandini Sheikh,46,T,0
4215,2693,Mahesh Naik,27,M,0
4216,2694,Vijayalakshmi Fernandes,38,T,0
4217,2694,Nandini Shetty,66,F,0
4218,2695,Shwetha Poojary,44,T,0
4219,2695,Ayesha Naik,9,T,0
4220,2696,Deepa Reddy,42,T,0
4221,2696,Latha Poojary,12,T,0
4222,2697,Imran Reddy,9,M,0
4223,2698,Jagadish Nair,41,M,0
4224,2699,Puneeth Kumar,69,M,0
4225,2699,Pooja Sheikh,14,F,0
4226,2700,Latha Poojary,46,T,0
4227,2700,Zeenath Hegde,54,T,0
4228,2701,Usha Kumar,22,F,0
4229,2701,Sunitha Patil,35,T,0
4230,2702,Om Rao,16,M,0
4231,2703,Yamuna Shetty,13,F,0
4232,2704,Usha Nair,10,T,0
4233,2704,Meena Nair,75,T,0
4234,2705,Radha Fernandes,74,T,0
4235,2705,Zameer Naik,15,M,0
4236,2706,Ayesha Patil,51,F,0
4237,2707,Meena Reddy,23,T,0
4238,2707,Nandini Hegde,65,F,0
4239,2708,Om Khan,64,M,0
4240,2709,Chandru Sheikh,19,M,0
4241,2709,Sunitha Hegde,31,F,0
4242,2710,Sunitha Gowda,11,F,0
4243,2711,Fatima Reddy,20,T,0
4244,2712,Imran Fernandes,44,M,0
4245,2713,Roopa Reddy,51,F,0
4246,2713,Puneeth Reddy,66,M,0
4247,2714,Basavaraj Reddy,31,M,0
4248,2714,Usha Rao,55,F,0
4249,2715,Radha Patil,71,F,0
4250,2715,Fatima Patil,49,F,0
4251,2716,Thimmaiah Nair,62,M,0
4252,2717,Iqbal Fernandes,6,M,0
4253,2717,Lokesh Setty,22,M,0
4254,2718,Lokesh Naik,69,M,0
4255,2718,Vinay Fernandes,43,M,0
4256,2719,Anitha Naik,60,T,0
4257,2719,Zeenath Poojary,38,T,0
4258,2719,Vani Achar,37,F,0
4259,2719,Roopa Khan,13,F,0
4260,2719,Pooja Setty,74,F,0
4261,2720,Imran Nair,17,M,0
4262,2721,Deepa Rao,35,F,0
4263,2722,Raghu Khan,12,M,0
4264,2722,Pooja Rao,68,F,0
4265,2723,Anitha Gowda,31,F,0
4266,2723,Thimmaiah Poojary,40,M,0
4267,2724,Suresh Hegde,47,M,0
4268,2725,Nandini Rao,45,F,0
4269,2725,Deepa Naik,9,T,0
4270,2726,Kavya Patil,55,T,0
4271,2726,Deepa Reddy,17,F,0
4272,2727,Latha Gowda,6,T,0
4273,2728,Anitha Achar,70,T,0
4274,2728,Radha Khan,14,F,0
4275,2729,Vijayalakshmi Gowda,53,T,0
4276,2729,Pooja Sheikh,23,T,0
4277,2730,Fatima Shetty,13,T,0
4278,2730,Basavaraj Setty,31,M,0
4279,2731,Ravi Sheikh,60,M,0
4280,2731,Gopal Poojary,65,M,0
4281,2732,Sunitha Fernandes,71,F,0
4282,2733,Pooja Patil,62,F,0
4283,2734,Raghu Fernandes,57,M,0
4284,2734,Nandini Fernandes,46,T,0
4285,2735,Sowmya Rao,30,T,0
4286,2735,Radha Achar,6,F,0
4287,2735,Ravi Nair,42,M,0
4288,2735,Vani Poojary,33,F,0
4289,2735,Shwetha Nair,63,T,0
4290,2736,Ayesha Reddy,67,F,0
4291,2736,Vijayalakshmi Patil,55,F,0
4292,2737,Kavya Naik,47,F,0
4293,2738,Shwetha Rao,33,T,0
4294,2738,Pooja Setty,74,F,0
4295,2739,Deepa Fernandes,47,T,0
4296,2739,Usha Naik,25,F,0
4297,2740,Meena Sheikh,53,T,0
4298,2741,Kavya Rao,72,F,0
4299,2742,Usha Setty,38,T,0
4300,2742,Manjunath Setty,17,M,0
4301,2743,Fatima Kumar,7,F,0
4302,2743,Pooja Hegde,73,F,0
4303,2744,Nandini Hegde,72,F,0
4304,2745,Gopal Poojary,44,M,0
4305,2746,Roopa Sheikh,29,F,0
4306,2747,Fatima Poojary,72,T,0
4307,2747,Radha Fernandes,35,F,0
4308,2748,Latha Kumar,31,T,0
4309,2748,Latha Khan,73,F,0
4310,2749,Latha Rao,46,T,0
4311,2749,Sowmya Reddy,50,T,0
4312,2750,Ayesha Hegde,39,F,0
4313,2750,Fatima Poojary,17,F,0
4314,2750,Vinay Fernandes,45,M,0
4315,2750,Nandini Fernandes,66,F,0
4316,2750,Latha Achar,66,T,0
4317,2751,Zeenath Kumar,75,F,0
4318,2751,Anitha Shetty,25,F,0
4319,2752,Nandini Reddy,68,F,0
4320,2752,Suresh Hegde,7,M,0
4321,2753,Anitha Rao,37,F,0
4322,2754,Basavaraj Setty,11,M,0
4323,2754,Latha Rao,17,F,0
4324,2754,Yamuna Achar,24,F,0
4325,2755,Prakash Patil,18,M,0
4326,2756,Ayesha Shetty,8,F,0
4327,2757,Santosh Poojary,50,M,0
4328,2757,Yogesh Sheikh,17,M,0
4329,2758,Chandru Kumar,68,M,0
4330,2759,Yogesh Gowda,28,M,0
4331,2760,Yamuna Hegde,18,F,0
4332,2761,Anitha Fernandes,29,T,0
4333,2762,Ullas Hegde,51,M,0
4334,2763,Gopal Nair,62,M,0
4335,2764,Anthony Gowda,49,M,0
4336,2764,Sunitha Patil,52,T,0
4337,2765,Shwetha Nair,63,F,0
4338,2765,Latha Gowda,36,F,0
4339,2766,Puneeth Naik,55,M,0
4340,2766,Nandini Reddy,52,T,0
4341,2767,Yusuf Nair,70,M,0
4342,2767,Usha Naik,18,F,0
4343,2768,Yogesh Setty,27,M,0
4344,2769,Yamuna Patil,10,T,0
4345,2769,Shwetha Sheikh,67,T,0
4346,2770,Ayesha Poojary,31,F,0
4347,2770,Pooja Shetty,56,T,0
4348,2771,Yamuna Patil,46,F,0
4349,2772,Lokesh Reddy,57,M,0
4350,2772,Chandru Poojary,65,M,0
4351,2773,Sunitha Reddy,58,F,0
4352,2773,Fatima Fernandes,34,F,0
4353,2774,Sowmya Hegde,59,F,0
4354,2775,Fatima Setty,27,F,0
4355,2776,Zeenath Hegde,6,F,0
4356,2776,Roopa Sheikh,36,F,0
4357,2777,Ayesha Patil,68,F,0
4358,2777,Iqbal Rao,50,M,0
4359,2778,Prakash Poojary,34,M,0
4360,2778,Latha Gowda,51,T,0
4361,2779,Manjunath Naik,74,M,0
4362,2780,Basavaraj Poojary,35,M,0
4363,2780,Harish Sheikh,52,M,0
4364,2781,Ayesha Poojary,23,F,0
4365,2782,Nandini Poojary,55,F,0
4366,2782,Mahesh Naik,15,M,0
4367,2783,Meena Naik,55,T,0
4368,2783,Nandini Poojary,67,T,0
4369,2784,Anitha Gowda,18,F,0
4370,2784,Ravi Setty,35,M,0
4371,2785,Yusuf Reddy,68,M,0
4372,2785,Zeenath Achar,20,T,0
4373,2786,Nandini Sheikh,20,T,0
4374,2786,Vijayalakshmi Nair,48,F,0
4375,2787,Meena Nair,29,F,0
4376,2788,Triveni Achar,6,T,0
4377,2789,Puneeth Naik,54,M,0
4378,2790,Harish Patil,51,M,0
4379,2790,Shwetha Reddy,42,F,0
4380,2791,Meena Patil,49,F,0
4381,2792,Zeenath Naik,6,T,0
4382,2793,Yamuna Khan,73,F,0
4383,2794,Usha Patil,57,T,0
4384,2794,Roopa Fernandes,61,F,0
4385,2795,Gopal Naik,38,M,0
4386,2796,Roopa Nair,72,T,0
4387,2796,Deepa Fernandes,59,F,0
4388,2797,Basavaraj Nair,75,M,0
4389,2797,Radha Nair,6,F,0
4390,2798,Vani Sheikh,72,F,0
4391,2798,Sowmya Patil,15,T,0
4392,2798,Arjun Naik,5,M,0
4393,2798,Usha Shetty,41,T,0
4394,2799,Vinay Rao,60,M,0
4395,2800,Sowmya Poojary,28,T,0
4396,2801,Sowmya Patil,72,T,0
4397,2802,Yogesh Khan,74,M,0
4398,2802,Sunitha Naik,70,T,0
4399,2803,Vinay Setty,42,M,0
4400,2803,Yusuf Kumar,34,M,0
4401,2804,Vani Nair,36,F,0
4402,2804,Vijayalakshmi Rao,65,F,0
4403,2805,Shwetha Shetty,17,F,0
4404,2806,Radha Fernandes,75,T,0
4405,2806,Roopa Sheikh,74,F,0
4406,2807,Vijayalakshmi Poojary,48,F,0
4407,2807,Radha Nair,22,F,0
4408,2808,Lokesh Reddy,28,M,0
4409,2809,Zeenath Gowda,50,F,0
4410,2809,Ravi Khan,12,M,0
4411,2810,Vijayalakshmi Reddy,39,T,0
4412,2811,Fatima Gowda,23,F,0
4413,2812,Shwetha Gowda,29,F,0
4414,2812,Triveni Naik,47,F,0
4415,2813,Yamuna Hegde,69,F,0
4416,2814,Nataraj Sheikh,64,M,0
4417,2814,Fatima Poojary,21,T,0
4418,2815,Shwetha Gowda,47,T,0
4419,2816,Zeenath Naik,59,T,0
4420,2817,Zameer Shetty,37,M,0
4421,2818,Deepa Achar,44,T,0
4422,2819,Triveni Sheikh,15,F,0
4423,2820,Imran Hegde,75,M,0
4424,2821,Kavya Setty,74,T,0
4425,2822,Lokesh Achar,25,M,0
4426,2823,Nandini Rao,53,T,0
4427,2823,Triveni Khan,22,T,0
4428,2824,Kavya Naik,11,T,0
4429,2825,Iqbal Shetty,73,M,0
4430,2826,Shwetha Shetty,44,F,0
4431,2826,Anitha Nair,74,F,0
4432,2827,Manjunath Achar,35,M,0
4433,2827,Latha Patil,38,T,0
4434,2828,Imran Naik,22,M,0
4435,2828,Latha Khan,21,F,0
4436,2829,Lokesh Kumar,66,M,0
4437,2829,Meena Fernandes,33,T,0
4438,2830,Vani Rao,11,F,0
4439,2830,Sowmya Kumar,63,F,0
4440,2831,Zeenath Sheikh,70,T,0
4441,2831,Sowmya Kumar,63,F,0
4442,2832,Nandini Setty,58,F,0
4443,2832,Meena Khan,21,T,0
4444,2833,Sunitha Gowda,9,T,0
4445,2834,Deepa Shetty,12,F,0
4446,2834,Kavya Rao,62,T,0
4447,2835,Raghu Shetty,66,M,0
4448,2835,Sowmya Rao,6,T,0
4449,2836,Santosh Achar,8,M,0
4450,2837,Triveni Hegde,47,T,0
4451,2838,Ravi Achar,65,M,0
4452,2839,Radha Fernandes,35,F,0
4453,2839,Prakash Kumar,70,M,0
4454,2840,Yusuf Nair,39,M,0
4455,2840,Nataraj Kumar,12,M,0
4456,2841,Iqbal Poojary,63,M,0
4457,2841,Deepa Nair,26,F,0
4458,2842,Suresh Reddy,28,M,0
4459,2843,Anthony Reddy,38,M,0
4460,2843,Ravi Sheikh,71,M,0
4461,2844,Radha Rao,26,T,0
4462,2844,Zeenath Shetty,59,T,0
4463,2845,Anthony Fernandes,8,M,0
4464,2846,Shwetha Khan,44,T,0
4465,2847,Shankar Naik,23,M,0
4466,2847,Triveni Gowda,46,T,0
4467,2848,Vani Hegde,61,T,0
4468,2848,Sowmya Khan,15,T,0
4469,2849,Yamuna Nair,64,T,0
4470,2849,Zeenath Rao,49,T,0
4471,2850,Nataraj Reddy,6,M,0
4472,2850,Yamuna Naik,65,F,0
4473,2851,Pooja Achar,60,T,0
4474,2851,Pooja Kumar,12,F,0
4475,2852,Roopa Reddy,46,T,0
4476,2853,Sunitha Rao,73,F,0
4477,2853,Nandini Poojary,70,F,0
4478,2854,Zeenath Reddy,73,T,0
4479,2855,Naveen Reddy,24,M,0
4480,2856,Venkatesh Kumar,44,M,0
4481,2857,Radha Nair,19,T,0
4482,2858,Prakash Shetty,42,M,0
4483,2858,Suresh Nair,74,M,0
4484,2859,Yogesh Shetty,43,M,0
4485,2860,Fatima Patil,71,F,0
4486,2861,Zeenath Rao,15,T,0
4487,2861,Triveni Kumar,50,F,0
4488,2862,Triveni Patil,62,F,0
4489,2862,Arjun Sheikh,38,M,0
4490,2863,Lokesh Khan,24,M,0
4491,2864,Deepa Rao,10,F,0
4492,2865,Vinay Shetty,11,M,0
4493,2866,Anitha Hegde,50,F,0
4494,2867,Shwetha Sheikh,39,F,0
4495,2868,Jagadish Khan,70,M,0
4496,2869,Jagadish Setty,71,M,0
4497,2869,Naveen Setty,62,M,0
4498,2870,Kavya Sheikh,38,F,0
4499,2871,Om Reddy,33,M,0
4500,2872,Fatima Patil,44,F,0
4501,2873,Vijayalakshmi Reddy,50,F,0
4502,2873,Radha Fernandes,71,F,0
4503,2874,Suresh Khan,57,M,0
4504,2875,Usha Patil,36,T,0
4505,2876,Meena Setty,47,F,0
4506,2877,Sowmya Rao,16,F,0
4507,2878,Yogesh Shetty,15,M,0
4508,2879,Iqbal Shetty,49,M,0
4509,2880,Nandini Shetty,72,T,0
4510,2881,Chandru Nair,68,M,0
4511,2882,Mahesh Khan,40,M,0
4512,2882,Latha Poojary,60,T,0
4513,2883,Meena Hegde,16,F,0
4514,2883,Vinay Gowda,5,M,0
4515,2884,Pooja Nair,30,F,0
4516,2884,Usha Sheikh,20,T,0
4517,2885,Shankar Fernandes,24,M,0
4518,2886,Latha Fernandes,47,F,0
4519,2887,Manjunath Poojary,41,M,0
4520,2887,Vijayalakshmi Patil,12,T,0
4521,2888,Roopa Achar,66,F,0
4522,2889,Triveni Kumar,55,T,0
4523,2890,Yamuna Rao,17,T,0
4524,2891,Vijayalakshmi Poojary,72,F,0
4525,2892,Meena Hegde,56,T,0
4526,2893,Arjun Kumar,29,M,0
4527,2893,Zeenath Setty,61,F,0
4528,2894,Nandini Gowda,13,F,0
4529,2895,Sowmya Setty,29,T,0
4530,2896,Iqbal Poojary,70,M,0
